person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
45.0,male,High School,19522.86,8,RENT,7290.98,HOMEIMPROVEMENT,17.47,0.37,18.0,570,Yes,0
44.0,female,Doctorate,125650.0,7,MORTGAGE,34417.4,PERSONAL,14.7,0.27,11.0,653,No,0
38.0,male,Bachelor,50765.46,14,OWN,7723.94,PERSONAL,12.94,0.15,15.0,579,No,0
38.0,male,High School,52591.84,8,MORTGAGE,6416.22,MEDICAL,16.77,0.12,12.0,510,Yes,0
50.0,female,High School,39661.51,23,RENT,8695.83,HOMEIMPROVEMENT,7.31,0.22,23.0,745,No,1
55.0,male,Bachelor,55244.58,5,RENT,12095.9,VENTURE,10.04,0.22,26.0,650,No,1
42.0,female,Master,86719.96,8,RENT,35000.0,VENTURE,15.3,0.4,12.0,585,Yes,0
42.0,male,Master,55163.96,14,RENT,8689.73,HOMEIMPROVEMENT,14.32,0.16,11.0,563,Yes,0
32.0,female,Master,52195.25,14,MORTGAGE,15589.24,EDUCATION,15.08,0.3,5.0,579,No,0
31.0,female,Bachelor,35808.86,5,OTHER,13281.25,VENTURE,18.81,0.37,6.0,507,Yes,0
59.0,female,Doctorate,95516.9,23,OWN,35000.0,DEBTCONSOLIDATION,12.62,0.37,16.0,614,No,0
39.0,female,High School,47331.43,10,RENT,9866.41,PERSONAL,16.0,0.21,9.0,585,Yes,0
70.0,male,High School,24563.23,0,RENT,6698.41,HOMEIMPROVEMENT,17.06,0.27,18.0,556,Yes,0
40.0,male,High School,59421.64,6,MORTGAGE,26129.85,EDUCATION,17.85,0.44,8.0,526,Yes,0
33.0,male,Bachelor,118669.94,4,MORTGAGE,35000.0,DEBTCONSOLIDATION,16.78,0.29,10.0,581,Yes,0
45.0,male,Master,45610.17,12,RENT,14175.78,DEBTCONSOLIDATION,15.94,0.31,17.0,595,No,1
52.0,female,Master,116814.1,6,OWN,35000.0,PERSONAL,13.93,0.3,23.0,647,Yes,0
51.0,male,Master,82593.62,24,MORTGAGE,34886.93,DEBTCONSOLIDATION,13.61,0.42,11.0,600,Yes,0
53.0,male,Bachelor,72919.19,17,MORTGAGE,8650.45,PERSONAL,11.87,0.12,25.0,666,No,0
37.0,female,Bachelor,43942.59,1,OWN,3998.58,MEDICAL,12.42,0.09,7.0,526,Yes,0
58.0,male,Associate,83194.98,14,MORTGAGE,23967.99,PERSONAL,17.1,0.29,14.0,622,Yes,0
59.0,female,Bachelor,75665.92,21,MORTGAGE,24537.1,VENTURE,19.5,0.32,13.0,591,Yes,0
60.0,male,Bachelor,45073.68,9,OWN,12284.72,MEDICAL,14.8,0.27,13.0,581,No,0
47.0,female,Associate,38816.39,18,OWN,11176.43,MEDICAL,16.1,0.29,11.0,561,No,0
41.0,male,High School,21858.33,18,RENT,8889.85,DEBTCONSOLIDATION,18.28,0.41,17.0,538,Yes,0
41.0,female,High School,29132.33,16,RENT,6480.76,MEDICAL,15.43,0.22,14.0,600,Yes,0
33.0,female,Master,126404.14,10,MORTGAGE,35000.0,PERSONAL,13.7,0.28,8.0,639,No,1
40.0,female,Bachelor,109304.67,21,RENT,35000.0,VENTURE,15.12,0.32,9.0,619,No,0
29.0,female,Associate,29061.11,6,MORTGAGE,9149.08,MEDICAL,21.19,0.31,6.0,502,Yes,0
32.0,female,Master,40263.9,11,OWN,13213.35,PERSONAL,17.33,0.33,7.0,513,Yes,0
47.0,male,Associate,68599.54,10,RENT,19657.0,EDUCATION,14.11,0.29,20.0,656,No,1
42.0,male,Associate,59270.3,18,RENT,8364.87,HOMEIMPROVEMENT,14.21,0.14,9.0,599,Yes,1
46.0,female,Bachelor,22133.04,16,RENT,6327.11,DEBTCONSOLIDATION,15.72,0.29,10.0,575,Yes,1
51.0,female,Associate,221032.86,29,OTHER,35000.0,MEDICAL,13.69,0.16,13.0,706,No,1
48.0,female,Associate,37640.4,2,RENT,10531.6,VENTURE,14.27,0.28,19.0,623,Yes,0
47.0,female,Bachelor,156710.87,27,OWN,34021.36,PERSONAL,11.53,0.22,15.0,668,Yes,0
44.0,male,Associate,43664.69,6,MORTGAGE,8238.19,MEDICAL,10.84,0.19,16.0,642,Yes,0
38.0,male,Associate,28035.84,17,RENT,2245.83,MEDICAL,12.43,0.08,10.0,633,No,1
35.0,male,High School,36750.09,6,RENT,9413.31,PERSONAL,17.61,0.26,8.0,602,Yes,0
40.0,female,Master,34979.76,14,RENT,6420.64,PERSONAL,14.89,0.18,8.0,592,No,0
44.0,male,Bachelor,50359.45,9,RENT,26303.78,VENTURE,11.59,0.52,17.0,608,Yes,0
45.0,male,Master,47761.32,23,RENT,7729.17,EDUCATION,11.74,0.16,12.0,599,Yes,0
53.0,female,Bachelor,60422.51,26,RENT,15414.9,MEDICAL,15.25,0.26,9.0,620,Yes,0
43.0,male,High School,38981.86,8,RENT,13556.26,DEBTCONSOLIDATION,13.25,0.35,10.0,549,Yes,0
50.0,male,Associate,44887.92,4,OWN,13844.42,PERSONAL,13.34,0.31,11.0,569,Yes,0
34.0,male,Associate,22422.52,16,OTHER,5428.91,HOMEIMPROVEMENT,17.33,0.24,8.0,540,Yes,0
47.0,female,Bachelor,48480.72,29,MORTGAGE,8916.08,DEBTCONSOLIDATION,17.21,0.18,14.0,610,Yes,0
46.0,male,Bachelor,18738.04,5,RENT,3615.78,HOMEIMPROVEMENT,17.92,0.19,14.0,544,No,0
58.0,female,Bachelor,77687.58,13,MORTGAGE,24353.78,EDUCATION,12.34,0.31,15.0,605,Yes,0
42.0,female,Bachelor,55678.25,5,RENT,15983.96,EDUCATION,17.68,0.29,7.0,546,Yes,0
42.0,female,High School,18234.33,5,RENT,1896.37,PERSONAL,17.78,0.1,7.0,581,Yes,0
51.0,female,Master,128115.88,5,MORTGAGE,27792.5,PERSONAL,11.44,0.22,14.0,663,No,1
36.0,male,Associate,56284.97,13,RENT,11469.8,EDUCATION,15.66,0.2,10.0,602,Yes,0
47.0,male,Bachelor,61918.12,23,RENT,20665.38,EDUCATION,18.99,0.33,7.0,531,Yes,0
35.0,male,High School,28034.07,10,OTHER,7303.03,PERSONAL,17.5,0.26,4.0,561,No,0
64.0,female,High School,29763.18,20,RENT,4887.95,HOMEIMPROVEMENT,10.81,0.16,15.0,629,No,1
41.0,male,Bachelor,43983.51,23,MORTGAGE,8209.41,MEDICAL,14.08,0.19,12.0,584,Yes,0
35.0,female,Associate,80168.0,13,MORTGAGE,7595.41,PERSONAL,14.25,0.09,7.0,607,Yes,0
40.0,female,Master,67957.46,1,MORTGAGE,20031.91,PERSONAL,14.48,0.29,10.0,607,Yes,0
47.0,female,Bachelor,34693.02,15,RENT,6002.27,DEBTCONSOLIDATION,16.56,0.17,12.0,526,Yes,0
49.0,male,Bachelor,96218.1,5,OWN,33046.18,VENTURE,10.91,0.34,18.0,658,No,1
58.0,female,Associate,44468.36,16,MORTGAGE,11376.43,PERSONAL,13.75,0.26,16.0,597,Yes,0
39.0,male,Master,42048.93,8,MORTGAGE,13061.23,EDUCATION,16.26,0.31,7.0,509,Yes,0
52.0,female,Master,226581.99,31,OWN,35000.0,VENTURE,12.0,0.15,21.0,718,No,1
32.0,female,High School,21170.99,12,RENT,8719.65,DEBTCONSOLIDATION,15.43,0.41,10.0,551,Yes,0
36.0,male,Bachelor,34950.03,8,RENT,4943.22,DEBTCONSOLIDATION,14.74,0.14,10.0,596,Yes,0
34.0,female,Master,71820.72,13,MORTGAGE,27370.97,VENTURE,11.75,0.38,4.0,585,No,0
38.0,female,High School,43001.84,12,RENT,7611.97,PERSONAL,16.06,0.18,13.0,606,Yes,0
51.0,female,Associate,32822.32,18,MORTGAGE,6207.63,PERSONAL,15.83,0.19,15.0,570,Yes,0
39.0,male,Master,25509.38,18,RENT,3974.29,PERSONAL,16.65,0.16,13.0,572,Yes,0
41.0,male,Associate,45964.38,14,OWN,15553.3,EDUCATION,14.26,0.34,12.0,576,Yes,0
47.0,male,Master,38220.68,6,OWN,17766.3,DEBTCONSOLIDATION,14.58,0.46,15.0,610,Yes,1
49.0,female,Associate,36705.28,12,OWN,12894.5,DEBTCONSOLIDATION,14.27,0.35,13.0,633,No,1
41.0,male,Bachelor,35767.17,9,MORTGAGE,6849.98,EDUCATION,14.95,0.19,8.0,579,No,0
36.0,female,Associate,27062.94,16,RENT,3714.75,EDUCATION,16.78,0.14,8.0,534,Yes,0
62.0,female,Associate,35030.17,6,OWN,4768.8,MEDICAL,17.29,0.14,15.0,570,Yes,0
41.0,male,Master,50826.0,11,RENT,18438.4,EDUCATION,14.75,0.36,13.0,604,Yes,0
42.0,female,Bachelor,37421.27,13,OTHER,17203.51,DEBTCONSOLIDATION,16.41,0.46,7.0,601,No,0
43.0,male,Master,135055.75,24,OWN,35000.0,MEDICAL,14.92,0.26,15.0,646,Yes,0
50.0,male,Associate,31848.32,26,RENT,15282.71,DEBTCONSOLIDATION,10.57,0.48,21.0,655,No,1
34.0,male,Doctorate,66362.87,4,RENT,22339.56,PERSONAL,19.18,0.34,9.0,518,Yes,0
68.0,female,Bachelor,46928.74,2,OWN,16221.49,EDUCATION,13.74,0.35,30.0,630,No,0
42.0,female,High School,13624.22,3,RENT,2560.59,VENTURE,16.9,0.19,10.0,577,Yes,0
50.0,male,Associate,21028.39,1,RENT,3407.25,HOMEIMPROVEMENT,18.27,0.16,16.0,494,Yes,0
35.0,male,High School,33230.15,7,RENT,10845.9,EDUCATION,13.54,0.33,9.0,599,No,0
46.0,male,High School,39912.74,21,OWN,4107.66,MEDICAL,8.75,0.1,16.0,622,No,0
65.0,female,Master,56899.67,31,RENT,18598.62,HOMEIMPROVEMENT,17.98,0.33,23.0,659,No,1
62.0,male,Master,83292.19,31,RENT,22540.46,PERSONAL,14.92,0.27,12.0,551,Yes,0
50.0,female,High School,44942.24,17,RENT,5543.81,PERSONAL,13.21,0.12,16.0,639,No,0
38.0,female,High School,46178.21,8,MORTGAGE,13321.72,PERSONAL,12.06,0.29,5.0,619,Yes,0
57.0,male,High School,60906.89,32,RENT,15776.41,HOMEIMPROVEMENT,12.2,0.26,18.0,630,Yes,0
32.0,female,Master,116108.36,5,RENT,15502.51,HOMEIMPROVEMENT,15.77,0.13,4.0,557,Yes,0
37.0,female,Bachelor,58351.18,11,MORTGAGE,10155.06,PERSONAL,14.24,0.17,9.0,566,Yes,0
44.0,female,Bachelor,25950.8,7,MORTGAGE,8945.41,PERSONAL,14.11,0.34,11.0,592,Yes,0
33.0,female,Bachelor,43393.73,5,RENT,19946.65,DEBTCONSOLIDATION,14.72,0.46,8.0,594,Yes,0
40.0,male,Master,31409.77,1,RENT,12022.95,HOMEIMPROVEMENT,16.98,0.38,11.0,582,Yes,0
52.0,female,High School,63289.35,21,MORTGAGE,17425.72,MEDICAL,14.54,0.28,22.0,635,No,1
39.0,male,High School,71648.69,11,MORTGAGE,14120.44,MEDICAL,11.19,0.2,15.0,646,No,1
53.0,female,Bachelor,55124.7,11,RENT,18429.9,DEBTCONSOLIDATION,18.34,0.33,13.0,552,Yes,0
70.0,male,Doctorate,182105.78,32,MORTGAGE,35000.0,EDUCATION,8.43,0.19,30.0,784,No,1
48.0,male,Bachelor,85501.59,4,OWN,12142.85,EDUCATION,10.64,0.14,13.0,644,Yes,0
53.0,male,Master,98219.87,31,RENT,29155.14,VENTURE,14.79,0.3,12.0,615,Yes,0
57.0,male,Master,77090.67,1,OWN,7192.74,MEDICAL,11.53,0.09,21.0,686,No,1
41.0,male,High School,59691.07,13,RENT,14252.46,EDUCATION,9.68,0.24,10.0,618,Yes,0
52.0,male,Bachelor,26686.15,9,RENT,4913.81,HOMEIMPROVEMENT,14.64,0.18,14.0,581,Yes,0
41.0,female,Master,69429.41,3,RENT,16062.84,PERSONAL,17.35,0.23,13.0,577,Yes,0
47.0,female,High School,43284.04,5,MORTGAGE,10776.1,MEDICAL,14.39,0.25,17.0,624,No,0
54.0,male,Bachelor,26988.5,11,RENT,8315.99,EDUCATION,13.27,0.31,17.0,573,Yes,0
38.0,female,High School,96634.34,13,OWN,35000.0,DEBTCONSOLIDATION,14.64,0.36,8.0,642,Yes,0
29.0,female,Master,116770.43,9,RENT,15727.11,MEDICAL,16.77,0.13,7.0,572,No,0
37.0,male,High School,69101.53,18,RENT,27129.66,HOMEIMPROVEMENT,12.91,0.39,11.0,683,No,1
56.0,female,Associate,63459.6,24,RENT,23381.59,HOMEIMPROVEMENT,16.39,0.37,21.0,654,No,0
36.0,male,Bachelor,33376.74,9,OWN,4324.42,DEBTCONSOLIDATION,19.2,0.13,13.0,533,No,0
55.0,female,Bachelor,35492.89,29,OWN,11060.65,PERSONAL,13.16,0.31,28.0,711,No,0
37.0,female,High School,36893.79,16,RENT,17228.37,DEBTCONSOLIDATION,14.52,0.47,5.0,542,Yes,0
43.0,male,High School,50324.33,10,RENT,8959.62,MEDICAL,18.34,0.18,9.0,506,Yes,0
44.0,female,Master,91442.21,11,OWN,16973.42,PERSONAL,12.41,0.19,17.0,691,Yes,0
36.0,male,Doctorate,168142.85,1,MORTGAGE,33619.13,MEDICAL,11.6,0.2,5.0,694,Yes,0
43.0,female,Bachelor,39513.85,0,RENT,7667.31,HOMEIMPROVEMENT,15.41,0.19,7.0,566,Yes,0
33.0,male,High School,31478.1,14,RENT,14150.02,VENTURE,10.69,0.45,6.0,577,Yes,0
42.0,female,Bachelor,63849.21,21,RENT,23835.36,VENTURE,14.43,0.37,15.0,631,Yes,0
44.0,female,Bachelor,30085.71,9,OWN,4527.09,EDUCATION,14.71,0.15,12.0,596,No,0
29.0,male,Associate,91696.08,11,MORTGAGE,35000.0,DEBTCONSOLIDATION,12.95,0.38,4.0,560,Yes,0
37.0,female,High School,27041.67,1,RENT,7309.3,VENTURE,15.15,0.27,6.0,538,No,0
47.0,male,High School,49538.27,28,MORTGAGE,6860.93,MEDICAL,10.33,0.14,15.0,609,Yes,0
36.0,female,High School,54183.32,11,MORTGAGE,20122.6,HOMEIMPROVEMENT,17.82,0.37,8.0,570,Yes,0
49.0,female,Bachelor,40804.01,16,RENT,8122.1,MEDICAL,19.56,0.2,18.0,570,No,0
50.0,male,Associate,59421.04,24,RENT,27148.03,EDUCATION,13.04,0.46,21.0,675,No,0
47.0,male,Bachelor,50944.04,6,RENT,11228.04,DEBTCONSOLIDATION,16.07,0.22,7.0,563,Yes,0
52.0,male,Bachelor,96813.89,16,MORTGAGE,32506.73,EDUCATION,11.3,0.34,14.0,645,Yes,0
33.0,female,Bachelor,48852.57,3,RENT,6456.54,EDUCATION,17.07,0.13,8.0,577,Yes,0
55.0,female,Bachelor,15642.38,23,RENT,8643.11,VENTURE,14.48,0.55,22.0,546,Yes,0
37.0,male,Bachelor,33092.72,8,RENT,2730.51,MEDICAL,14.36,0.08,8.0,573,Yes,0
45.0,male,High School,17036.23,11,MORTGAGE,2744.45,PERSONAL,11.09,0.16,13.0,604,Yes,0
64.0,female,High School,114402.67,35,MORTGAGE,10667.61,PERSONAL,14.47,0.09,14.0,619,No,1
41.0,male,Bachelor,125644.53,19,MORTGAGE,18296.25,MEDICAL,13.0,0.15,7.0,607,Yes,0
45.0,male,Associate,17650.51,24,MORTGAGE,8680.89,DEBTCONSOLIDATION,11.12,0.49,18.0,598,No,1
37.0,female,Associate,27677.79,15,MORTGAGE,7487.52,DEBTCONSOLIDATION,12.83,0.27,10.0,585,Yes,0
64.0,male,Associate,20675.47,8,RENT,5508.77,HOMEIMPROVEMENT,18.02,0.27,22.0,606,Yes,0
37.0,female,High School,41993.95,14,RENT,13630.42,PERSONAL,18.99,0.32,9.0,512,No,0
51.0,male,High School,26727.31,24,RENT,3921.96,VENTURE,16.28,0.15,24.0,605,Yes,0
57.0,female,Bachelor,40417.58,0,RENT,13301.06,PERSONAL,10.73,0.33,18.0,616,No,0
52.0,male,Bachelor,25686.52,6,RENT,8914.08,PERSONAL,15.68,0.35,13.0,588,Yes,0
48.0,male,Bachelor,73718.65,16,RENT,15127.46,PERSONAL,13.96,0.21,9.0,672,Yes,0
45.0,male,High School,14871.68,8,MORTGAGE,2056.12,PERSONAL,16.73,0.14,18.0,592,Yes,0
35.0,female,Bachelor,202004.83,14,OWN,35000.0,PERSONAL,14.82,0.17,12.0,596,Yes,0
63.0,female,Associate,111120.93,35,MORTGAGE,29520.77,MEDICAL,10.5,0.27,30.0,766,No,1
47.0,male,Bachelor,179740.86,7,OWN,35000.0,EDUCATION,13.52,0.19,10.0,667,No,1
45.0,female,Associate,48914.75,0,RENT,21572.96,DEBTCONSOLIDATION,18.11,0.44,15.0,558,Yes,0
36.0,male,Associate,84344.2,4,MORTGAGE,18533.21,DEBTCONSOLIDATION,13.6,0.22,9.0,610,No,1
45.0,male,Bachelor,104581.13,25,MORTGAGE,14252.98,EDUCATION,14.25,0.14,12.0,636,No,1
44.0,male,High School,26085.9,24,RENT,6091.85,MEDICAL,19.14,0.23,17.0,580,Yes,0
64.0,female,High School,35334.35,23,RENT,7298.91,MEDICAL,13.1,0.21,30.0,678,No,1
45.0,male,High School,52615.42,23,OTHER,4709.6,MEDICAL,15.77,0.09,9.0,567,Yes,0
45.0,male,Doctorate,158695.55,15,RENT,20872.35,MEDICAL,19.3,0.13,7.0,567,No,0
36.0,female,Master,76797.24,18,RENT,18594.23,PERSONAL,15.73,0.24,6.0,574,Yes,0
38.0,female,Bachelor,64193.27,3,RENT,26604.02,VENTURE,16.69,0.41,13.0,611,Yes,0
49.0,male,Associate,38844.76,15,MORTGAGE,9412.75,MEDICAL,16.8,0.24,22.0,626,No,1
32.0,female,High School,25374.12,2,RENT,4506.02,MEDICAL,16.29,0.18,8.0,526,Yes,0
54.0,male,Master,29891.21,4,RENT,12338.47,DEBTCONSOLIDATION,16.39,0.41,9.0,576,Yes,0
55.0,male,High School,40939.26,5,RENT,16043.53,DEBTCONSOLIDATION,14.8,0.39,20.0,601,Yes,0
38.0,male,High School,23534.77,0,RENT,2662.9,MEDICAL,15.24,0.11,9.0,518,Yes,0
48.0,female,Master,44386.19,29,RENT,9763.07,MEDICAL,11.88,0.22,19.0,641,Yes,0
58.0,female,High School,32448.9,28,RENT,4054.8,MEDICAL,14.95,0.12,25.0,643,Yes,0
43.0,male,Master,81615.53,12,MORTGAGE,19737.64,MEDICAL,14.63,0.24,9.0,653,Yes,0
42.0,male,Bachelor,87666.58,20,MORTGAGE,32070.09,DEBTCONSOLIDATION,14.97,0.37,10.0,636,No,1
43.0,male,Master,66441.5,14,OWN,20080.84,MEDICAL,14.43,0.3,9.0,612,Yes,0
47.0,female,Bachelor,95742.78,12,MORTGAGE,19309.53,DEBTCONSOLIDATION,14.29,0.2,15.0,558,Yes,0
39.0,female,Associate,89794.54,10,RENT,23048.97,HOMEIMPROVEMENT,18.58,0.26,6.0,603,Yes,0
41.0,female,Bachelor,47188.31,10,RENT,7412.39,EDUCATION,12.93,0.16,13.0,619,No,0
47.0,female,Master,115150.89,12,OWN,17796.5,MEDICAL,16.63,0.15,14.0,567,Yes,0
41.0,female,Bachelor,44960.98,20,RENT,11003.9,MEDICAL,14.66,0.24,12.0,564,Yes,0
36.0,female,Master,40216.91,18,RENT,5504.54,PERSONAL,15.14,0.14,12.0,562,Yes,0
31.0,female,Doctorate,45369.53,2,OWN,19019.23,EDUCATION,14.38,0.42,6.0,586,Yes,0
45.0,male,Bachelor,40740.01,20,RENT,7569.9,MEDICAL,13.45,0.19,17.0,655,No,0
57.0,female,Master,48438.9,2,OTHER,11322.76,HOMEIMPROVEMENT,15.37,0.23,28.0,616,No,1
48.0,male,High School,116135.53,24,MORTGAGE,35000.0,DEBTCONSOLIDATION,17.01,0.3,9.0,576,Yes,0
36.0,male,Doctorate,71572.75,18,RENT,19686.09,MEDICAL,15.11,0.28,5.0,498,Yes,0
38.0,male,Master,61227.9,15,OWN,6920.44,PERSONAL,14.65,0.11,7.0,516,Yes,0
42.0,male,High School,40110.12,13,MORTGAGE,20338.22,DEBTCONSOLIDATION,14.92,0.51,15.0,570,No,0
65.0,female,Bachelor,34578.19,45,RENT,16216.37,VENTURE,13.23,0.47,27.0,656,No,1
66.0,male,Bachelor,71989.88,37,MORTGAGE,19597.58,DEBTCONSOLIDATION,11.19,0.27,26.0,682,No,1
64.0,male,Bachelor,92937.21,36,OWN,9408.59,PERSONAL,12.21,0.1,27.0,716,No,1
46.0,female,High School,91599.32,27,MORTGAGE,16800.52,HOMEIMPROVEMENT,13.73,0.18,13.0,634,No,1
70.0,female,Bachelor,129088.17,28,MORTGAGE,16112.0,PERSONAL,11.9,0.12,21.0,654,Yes,0
39.0,male,Bachelor,72278.71,17,RENT,10398.67,DEBTCONSOLIDATION,17.13,0.14,7.0,577,No,1
41.0,male,Associate,44515.4,21,RENT,11881.2,DEBTCONSOLIDATION,16.13,0.27,17.0,586,Yes,0
53.0,male,Doctorate,83277.82,16,RENT,17036.76,VENTURE,15.64,0.2,13.0,594,No,1
47.0,female,Bachelor,77975.79,21,OTHER,16350.41,MEDICAL,14.3,0.21,12.0,600,Yes,0
48.0,male,Associate,47993.07,20,RENT,20746.9,VENTURE,12.38,0.43,18.0,646,Yes,1
31.0,female,Master,68628.08,13,OWN,14523.04,HOMEIMPROVEMENT,16.63,0.21,8.0,611,Yes,0
37.0,male,High School,22939.58,12,RENT,4085.39,HOMEIMPROVEMENT,16.81,0.18,10.0,536,Yes,0
44.0,female,Associate,67787.66,19,MORTGAGE,21721.18,EDUCATION,12.52,0.32,13.0,607,No,1
39.0,male,High School,47509.21,20,MORTGAGE,22289.71,EDUCATION,15.45,0.47,15.0,631,Yes,0
34.0,male,Master,39871.57,0,RENT,10088.1,MEDICAL,20.18,0.25,8.0,547,Yes,0
40.0,male,Master,129141.6,3,RENT,24241.06,MEDICAL,13.21,0.19,15.0,612,No,1
47.0,male,Bachelor,59526.23,9,RENT,12160.75,EDUCATION,13.24,0.2,22.0,664,No,0
52.0,female,Associate,25378.73,24,RENT,6748.06,EDUCATION,14.69,0.27,10.0,602,Yes,1
31.0,female,Associate,64192.58,6,RENT,10672.6,DEBTCONSOLIDATION,17.1,0.17,8.0,568,Yes,0
44.0,male,Bachelor,46623.31,23,RENT,18044.78,VENTURE,15.06,0.39,19.0,594,Yes,0
44.0,female,Bachelor,38957.68,2,RENT,5440.14,MEDICAL,16.32,0.14,12.0,515,Yes,0
47.0,male,High School,32350.05,10,OWN,3776.3,MEDICAL,16.54,0.12,13.0,587,Yes,0
36.0,female,High School,48016.15,2,MORTGAGE,12670.24,MEDICAL,16.3,0.26,8.0,579,Yes,0
36.0,male,Master,69769.85,13,OWN,13484.0,PERSONAL,18.63,0.19,11.0,555,Yes,0
57.0,male,Bachelor,74195.03,10,RENT,21607.27,PERSONAL,15.22,0.29,23.0,676,Yes,0
28.0,male,High School,14198.48,2,RENT,2807.72,HOMEIMPROVEMENT,16.9,0.2,5.0,518,Yes,0
38.0,male,Doctorate,49193.46,12,RENT,16313.86,DEBTCONSOLIDATION,18.75,0.33,11.0,521,Yes,0
41.0,female,Associate,38024.71,2,RENT,3526.93,MEDICAL,16.7,0.09,13.0,591,Yes,0
42.0,male,Bachelor,45415.15,23,RENT,15288.43,DEBTCONSOLIDATION,17.5,0.34,10.0,584,Yes,0
39.0,male,High School,27177.43,0,RENT,6784.02,PERSONAL,17.23,0.25,5.0,528,Yes,0
49.0,female,Master,99710.08,10,MORTGAGE,32784.77,PERSONAL,11.63,0.33,8.0,619,Yes,0
48.0,male,High School,25947.4,16,RENT,8071.8,MEDICAL,11.84,0.31,14.0,641,Yes,0
43.0,male,Master,40291.35,0,OWN,8036.57,PERSONAL,13.97,0.2,15.0,602,No,0
39.0,female,Bachelor,49635.57,1,OWN,6838.5,EDUCATION,14.69,0.14,15.0,572,Yes,0
43.0,male,High School,15073.91,25,RENT,3353.07,MEDICAL,17.82,0.22,17.0,545,Yes,0
45.0,female,High School,64163.95,16,RENT,17834.54,PERSONAL,15.29,0.28,11.0,614,No,0
38.0,female,Master,62108.14,0,MORTGAGE,8498.71,PERSONAL,16.22,0.14,10.0,572,Yes,0
50.0,male,High School,38346.31,12,RENT,5877.41,PERSONAL,16.24,0.15,15.0,566,Yes,0
54.0,male,High School,27951.48,12,RENT,7579.9,MEDICAL,14.95,0.27,13.0,562,Yes,0
60.0,male,Bachelor,65140.0,0,RENT,19912.87,DEBTCONSOLIDATION,16.93,0.31,15.0,645,Yes,0
59.0,female,High School,39262.73,23,OWN,8477.48,HOMEIMPROVEMENT,12.81,0.22,28.0,694,No,1
42.0,female,Bachelor,92874.74,5,MORTGAGE,35000.0,VENTURE,14.78,0.38,7.0,616,No,0
46.0,female,Bachelor,25976.91,18,RENT,3420.93,PERSONAL,14.82,0.13,8.0,602,Yes,0
43.0,male,High School,41693.94,19,MORTGAGE,6547.41,VENTURE,12.86,0.16,10.0,591,Yes,0
43.0,female,Associate,43536.07,10,MORTGAGE,10080.03,VENTURE,18.68,0.23,12.0,545,No,0
43.0,male,High School,40867.77,9,RENT,11911.58,PERSONAL,17.28,0.29,7.0,561,Yes,0
45.0,female,Doctorate,185055.9,17,OWN,35000.0,HOMEIMPROVEMENT,16.77,0.19,11.0,671,No,0
56.0,male,High School,22070.16,28,OWN,1997.89,MEDICAL,15.15,0.09,25.0,642,Yes,0
47.0,female,Bachelor,27532.76,11,RENT,5262.48,DEBTCONSOLIDATION,16.68,0.19,13.0,588,No,0
36.0,male,Bachelor,49130.99,15,RENT,6169.02,PERSONAL,14.05,0.13,10.0,600,No,0
54.0,male,Bachelor,21142.06,10,OWN,3549.82,PERSONAL,13.79,0.17,26.0,664,Yes,0
46.0,male,Associate,161835.68,23,OWN,34496.68,VENTURE,13.2,0.21,17.0,703,No,1
49.0,female,High School,57508.07,11,RENT,24525.04,VENTURE,11.49,0.43,18.0,601,Yes,0
47.0,female,Bachelor,81297.72,20,RENT,34305.21,EDUCATION,18.25,0.42,21.0,601,Yes,0
48.0,female,Bachelor,98989.76,30,RENT,35000.0,VENTURE,13.97,0.35,9.0,669,No,1
48.0,male,Bachelor,123216.21,23,OWN,35000.0,DEBTCONSOLIDATION,14.83,0.28,22.0,684,No,1
32.0,female,High School,23730.54,4,OTHER,2921.21,PERSONAL,19.1,0.12,5.0,526,Yes,0
49.0,male,Bachelor,51016.87,18,RENT,8184.72,VENTURE,15.75,0.16,8.0,511,Yes,0
39.0,female,High School,38291.4,4,OWN,7370.27,PERSONAL,13.96,0.19,10.0,589,Yes,1
40.0,male,Bachelor,42326.12,10,RENT,11765.86,HOMEIMPROVEMENT,14.46,0.28,15.0,610,Yes,0
45.0,female,Bachelor,37909.57,17,RENT,4357.2,MEDICAL,15.23,0.11,11.0,572,Yes,0
62.0,female,High School,23930.89,2,RENT,2246.93,PERSONAL,16.1,0.09,13.0,581,Yes,0
37.0,male,Doctorate,95716.26,7,OTHER,15031.76,EDUCATION,16.19,0.16,5.0,621,Yes,0
44.0,female,Bachelor,105562.02,26,RENT,35000.0,HOMEIMPROVEMENT,12.48,0.33,12.0,582,Yes,0
42.0,male,High School,22833.61,24,OWN,2893.48,MEDICAL,13.0,0.13,18.0,652,Yes,0
54.0,male,High School,39695.97,31,MORTGAGE,17443.5,DEBTCONSOLIDATION,16.48,0.44,21.0,608,No,1
42.0,male,Bachelor,58672.04,17,OWN,17605.21,MEDICAL,13.4,0.3,12.0,554,No,1
47.0,male,Master,39486.32,20,RENT,6277.85,MEDICAL,16.87,0.16,10.0,572,No,1
37.0,male,High School,44455.86,10,MORTGAGE,11492.06,PERSONAL,15.89,0.26,14.0,638,Yes,0
56.0,female,High School,41371.27,25,RENT,9883.17,DEBTCONSOLIDATION,14.32,0.24,10.0,561,Yes,0
